PortOfLading,ShipmentDestination,dist
236,81,0.9349966316616961
221,22,1.0195375553199224
221,8,0.979280096079622
152,35,0.9389921479991504
122,115,0.9517501544739518
154,83,0.9784973694809845
32,17,0.9385597072541714
96,21,0.9638123852866036
113,35,0.9650258368679455
23,115,0.9686501288254347
80,60,0.9913813935085533
27,0,0.9827769547700882
9,83,0.9509405041379588
42,81,0.9085357119994504
129,45,0.9668093845248222
151,83,0.9608399389045579
247,83,0.9889966157996761
243,78,0.9519344781126294
236,58,0.9750841004507882
114,51,0.97398349323443
218,52,1.0191439964941569
74,116,0.9710414899247033
96,23,0.9655857522572789
188,115,0.9314580251063619
72,17,0.9443450580750193
221,45,0.9406325553676912
94,57,1.0183901802769728
9,116,0.9571377475346837
185,6,1.013751429106508
52,36,1.0264988445809908
126,85,0.9259050169161388
114,112,0.9977863335183689
126,25,0.9428904806928975
150,116,1.0089902350945132
48,103,0.9761991969176701
74,115,0.9746681824326515
235,109,0.9751954791801316
218,0,1.0108055940696172
74,103,0.9815510958433151
138,36,0.986593094255243
193,59,1.0229613951606942
201,42,0.9506024441548756
236,21,0.944454558858914
127,104,0.9443636967667511
127,88,0.9482468347996473
88,63,0.9557714510176863
27,116,0.9216118188841003
236,109,0.9668440765568188
7,21,0.9898266228181976
108,23,1.0213240065744944
233,83,0.98427571782044
69,23,0.9783839085804564
237,105,0.9765082528548581
127,51,0.9832716232963971
151,99,0.9702582540256637
141,21,0.9550850808487407
248,4,1.0271310635476507
64,104,0.9385655056685209
223,115,0.9634413285447019
194,21,0.9902093868170466
99,59,1.0437266885169916
246,24,1.026749396962779
244,88,0.9486944547721318
155,21,0.9382867666759661
96,36,0.9669175371527672
65,42,0.9420173796159881
187,59,1.009081925132445
200,17,0.9562706468360764
75,7,1.005089140364102
216,35,1.0037710926761585
148,88,0.9198813241507325
200,113,0.9505559461457389
236,113,0.9460774468524116
148,70,0.9735568357365472
158,23,0.9554571679660252
158,6,1.020101717540196
215,47,0.9635355644194143
232,41,0.9967608973383904
112,63,1.0007107257843018
74,113,0.9700899486030851
136,54,0.961473673582077
202,60,0.9776435908196228
85,36,0.9972478662218366
230,90,1.0122157377856118
129,100,0.9826941237385783
75,88,1.0046169703294123
156,92,1.0153351489986693
27,58,0.960103628890855
136,50,0.9394275439637048
53,59,0.9472356491855213
138,60,1.0008291804364748
125,59,0.9788517111114093
148,23,0.9266500582120248
169,60,0.9928966249738421
243,12,0.9623434022068977
113,113,0.951465901519571
237,76,1.017596767417022
200,23,0.9665718770452908
172,89,1.0150245385510581
57,115,1.0017528193337577
185,35,0.9744809488100665
42,78,0.9243182087583202
113,50,0.9668321343404906
124,113,0.9380101345346442
246,98,0.9835026966673988
200,41,0.9465881745730128
72,41,0.9433613110865865
64,113,0.9510809824402843
148,92,0.9329148115856307
235,25,0.9628955732498851
32,41,0.9472652194755418
136,14,1.0111484367932593
158,103,0.9539821978126254
94,100,0.9387158049004418
136,58,0.9720845499208995
127,8,0.995080233684608
230,39,0.9749595033270972
137,63,1.0056367103409554
200,4,0.9564461729356221
138,92,0.989164497969406
69,12,0.9546737229185445
188,92,0.9452950177448136
96,50,0.9660416884081704
215,80,0.9626065346279314
246,64,1.0219191259571485
23,11,0.9629770384303161
48,7,1.0480178610554762
48,82,0.9944925127284867
169,56,1.0488263411181313
244,105,0.994889959692955
169,58,0.9953051975795201
244,104,0.9417640119791031
126,70,0.9751064053603581
94,82,0.967420933502061
233,78,0.973030794944082
127,85,0.9520338614072118
148,35,0.9298333334071296
48,31,1.0553431979247503
57,81,0.9978587914790426
38,63,1.014384220487305
247,21,1.001906553815518
9,17,0.954571823988642
78,92,1.0138427067015852
191,63,0.9994764381221363
122,17,0.9466079803449767
53,17,0.9356115039970193
114,103,0.9629559282745633
48,58,1.003517719251769
219,36,0.967951418166714
72,50,0.9602174056427819
27,11,0.9386797706995692
122,35,0.961528373083898
215,32,0.9732803138239043
136,20,1.0337058358958788
223,58,0.9876047713415963
221,58,0.9837482401302883
42,105,0.9617736504546234
45,14,0.9789892546832561
148,89,0.9184084410912224
51,116,0.9983180495245116
166,0,0.9885100115622792
71,63,1.00938638964934
85,81,0.9818505634154592
192,82,0.9600943598364081
125,25,0.9690972907202584
244,19,1.0094814077019691
126,52,0.9863657210288304
109,17,0.9209034368395805
120,92,1.0111850377704417
235,39,0.9859606165971074
229,36,0.9999899401196412
202,11,0.9517168296234948
136,85,0.9324336828930038
225,81,1.0115173145064287
27,92,0.9298913776874542
236,45,0.947092814637082
141,29,1.0413561194602932
199,63,1.0041119677147694
147,35,1.026871333048413
78,50,1.0106106347271375
114,108,1.0105047241917677
234,17,0.9740929922887257
101,88,1.0309267225010055
156,17,1.0040674124445235
127,59,0.963113486500723
125,83,0.9640068826930863
221,70,0.9981223706688199
9,25,0.9668870610850198
53,35,0.9485179366809982
152,121,0.9475727167778781
112,82,1.0188246832362242
66,83,0.9923228648092065
215,41,0.9524103541459356
113,85,0.9481177883488792
235,54,0.9764729418924877
244,12,0.973327583234225
122,92,0.9583863536162036
76,109,0.9742387229842799
216,115,0.991329080558249
65,25,1.0135750698723964
87,23,0.9909171728151185
230,23,0.953488862408059
166,23,0.9679571070841381
126,59,0.9474352752523763
246,50,0.9470941435013499
122,103,0.9395975789853505
9,63,0.9591136415089879
0,35,0.974964344075748
124,81,0.9420550321894032
157,36,0.9614932638193879
125,81,0.9628035048288959
42,107,0.9765059367886612
158,109,0.969832426735333
136,88,0.9230872802436352
49,21,0.9601928421429226
246,70,0.9880073283399854
5,92,0.9306792872292655
106,35,1.0147496925201267
9,41,0.9531708508729935
196,92,1.0193409322361862
166,35,0.970703295298985
23,100,0.9722429851868323
127,52,1.022341071494988
90,116,0.9689462770308767
35,115,0.9715231949729579
155,9,0.9236089821372714
114,8,0.9796221437198775
50,116,0.9927588598802686
109,41,0.9345498622528144
92,36,1.0004703301404203
144,54,0.9734315829617637
20,83,0.9556462451416466
234,100,0.9793777763843536
169,45,0.9498218803533486
48,27,1.0648734818345733
127,103,0.9703984473432813
109,113,0.9355523219066006
159,89,0.9882735822881971
188,78,0.9331058774675641
155,118,0.9396703637072018
103,116,1.0100647886948926
137,4,1.0121071860194206
152,32,0.9560845329293183
132,103,0.9641050802809852
243,85,0.9473707931382316
32,11,0.9554979311568397
244,85,0.9530390655355794
20,58,1.0022183507680893
244,32,0.9806811373148646
124,23,0.9542745766895158
208,23,0.9988559223711491
186,17,1.0109075024457914
230,11,0.9615841912371772
141,104,0.9400184186441558
200,115,0.9611760266125202
243,8,0.9836440629192761
92,103,0.9395884334641907
127,65,1.0005422489983695
42,87,1.0112339481711388
8,89,0.9503514644290719
58,99,1.00831910249378
126,35,0.944660160690546
234,89,0.9742969987647874
9,104,0.9411840891199452
74,88,0.9733105450868607
20,9,0.9667554199695587
218,106,1.0459664165973663
219,116,0.9601035468679454
218,98,1.0033662702356065
49,17,0.9561977636601243
72,99,0.9508423070822444
208,4,0.9888280646077224
126,78,0.9309803705130305
48,29,1.0680720007845335
8,21,0.9519570315522807
126,89,0.9293670334986278
227,50,1.0171538325292724
76,115,0.9809257505195481
93,36,1.0306424597012145
234,23,0.9775391902242389
235,88,0.9456292247133595
244,97,0.9630715858989528
151,121,0.9821223552737918
76,35,0.9900775743382317
223,116,0.9668126010469028
15,109,0.9834916804518018
148,85,0.9176506990832942
119,21,0.948832036129066
125,23,0.967395759586777
55,59,1.0316618655675225
60,49,0.9398559382451432
168,55,0.9271322595221656
136,115,0.9238291042191642
114,45,0.9421152908887181
25,99,0.9782958030700684
126,58,0.9689129889011383
114,19,1.0010454314095634
234,28,0.9990962679897036
15,92,1.0086825309055192
200,82,0.9665007005844798
149,41,0.9948522916861943
235,6,1.0467800652342183
144,89,0.9487062607492719
169,5,1.0452441519924573
72,23,0.9553635610001427
186,21,1.0159851988511426
187,23,0.9868925937584468
152,22,1.0044121984392405
223,21,0.9716382984604154
166,63,0.9619492771370071
235,19,1.005810362952096
42,100,0.9259395844170025
150,81,1.0050487305436815
129,109,0.9892147790108409
202,21,0.9405975075704711
35,21,0.9698670314890998
158,63,0.9654417570148196
9,4,0.9527014674884933
246,39,0.9697732371943337
247,78,0.9621683321893215
216,11,0.9897654354572296
209,108,0.9270635939070156
20,89,0.9575224124959537
57,116,1.0032762895737375
200,35,0.9717431856053216
221,54,0.96558136173657
71,44,0.9548331036099366
221,65,0.9849608253155436
246,15,1.0393405609897204
64,17,0.9473070675241095
109,51,0.9562409722379276
208,36,1.0055729730853014
5,59,0.930156983435154
45,21,0.9952269659510681
135,81,1.0109511789466654
126,21,0.9443840432379927
48,112,1.0157530967678343
67,47,0.951069069228002
222,78,0.9590635171958378
27,12,0.9528473738048758
230,82,0.9843702954905373
127,35,0.9606267761971269
159,36,0.9997762399060386
48,45,0.9575162136128971
162,11,0.9988491646945477
132,10,0.9898417062525239
42,85,0.9250727786815592
94,24,1.0282038333160537
143,21,0.9783259614237717
127,22,1.0372721627354622
114,70,0.9991675530161176
230,51,0.9744316669447082
112,25,1.0170335588710648
32,59,0.9548709775720324
36,23,1.0024465492793493
216,100,0.9951945108228496
114,14,1.0162687711417675
59,81,0.9852750024625233
218,117,1.016217635146209
235,32,0.9775761429752622
74,65,0.9897261102284703
49,36,0.9735497310757637
45,82,1.000271346952234
25,82,0.9809619720493045
198,84,0.9334460188235555
251,23,1.0227917501968997
200,63,0.9536440553409713
247,54,0.988306919911078
127,29,1.0646214376902208
194,23,0.9937375741345542
75,36,1.0138168374874763
244,92,0.9596153316753251
216,4,0.9890574727739606
42,82,0.9541050908820969
164,35,0.9939712445650782
53,23,0.9479797056743077
155,116,0.9333306838359151
73,112,0.9930775580661637
243,112,0.9972193092107773
69,92,0.9867703611297267
34,21,0.9724515295986619
27,83,0.9127287013190133
202,50,0.9553327092102596
34,35,0.9855766344283309
21,36,1.0234881211072206
208,59,1.0115543507438685
94,11,0.9446268592561994
127,57,1.0449554121920042
221,107,0.9931230247020721
220,83,0.9563563849244799
31,93,0.9419208951294422
236,51,0.9724870058042663
35,83,0.9637941920331546
218,103,0.9714086992400033
90,58,1.0014801384615046
53,104,0.9260770604014397
76,23,0.9831067132098334
114,40,1.0426660643092223
94,104,0.9196058816160075
221,103,0.9620921675648008
243,65,0.9818814183984484
48,39,0.9917158782482147
209,87,0.9394803542111602
119,45,0.9280124900064298
69,17,0.9741556388991219
154,32,0.9813740604690143
246,28,1.0048140361905098
74,83,0.963687597640923
64,41,0.9701191343899284
234,59,0.9866053887775966
160,38,0.9543611399297204
76,17,0.9752132253987449
231,32,0.9765400301132884
69,113,0.963877586381776
243,59,0.9595038028700011
223,41,0.9662461153098515
122,23,0.9524151267749923
221,110,1.0363387763500214
234,51,0.9885545830641475
163,17,0.9881259838917426
244,106,1.044361344405583
49,11,0.949106080191476
186,115,1.0148942369435514
125,104,0.9369776158460549
54,83,1.025901070130723
42,97,0.9326883612998894
68,59,1.0176588274272425
24,21,1.0067598473812853
120,17,1.000478648979749
130,59,0.9618374572268554
144,82,0.9795484266110829
218,18,1.0496604894953114
103,83,1.004547571497304
159,78,0.9663513063320092
178,18,0.9451966450682708
125,85,0.9369342284543174
112,35,1.0187741917158877
230,54,0.9738188236951828
126,97,0.9411381312779018
243,24,1.0381555610469408
144,59,0.9653820741389479
202,4,0.931558931512492
247,81,0.9881471152018223
0,59,0.982455703829016
94,63,0.9362327797072274
221,109,0.9684529176780156
140,105,0.973900246833052
11,82,0.9999159425497055
122,32,0.9684880397149495
23,35,0.9801393180553403
76,36,0.9907701217702457
230,35,0.9592274789299283
189,2,1.0218817043517316
247,113,0.9812649403299604
152,102,1.0104936728520053
110,59,1.0347232505113684
235,78,0.9547297943915639
151,41,0.9582934986267772
129,104,0.9583544773714883
174,92,0.9704167326646191
185,78,0.9608475619128772
9,100,0.9654534836964948
113,83,0.9477880386236522
244,11,0.9706070816942624
161,81,1.00553087165047
144,9,0.9540775237338883
8,4,0.9489987668182168
75,89,0.999381064836468
188,63,0.941000226352896
204,68,0.9483273125120572
9,32,0.9750315057379859
219,113,0.9508195778221956
136,11,0.947616987994739
139,36,1.0304108254079307
126,45,0.9256693944334984
127,78,0.957689775952271
221,11,0.9593082198074886
129,113,0.9734411958072867
126,11,0.9463677874633244
222,88,0.9803827396993127
74,51,0.9896489615951266
74,36,0.9787073986870902
87,17,0.9831103384494781
22,36,1.0285571435732501
240,35,1.021691873162386
224,99,0.9921479291681733
127,117,1.023092049573149
202,88,0.9348266454679626
27,32,0.9563675544091633
236,89,0.9386948375031352
122,11,0.9516080607260976
132,36,1.010466748050281
112,115,1.0080979870898383
95,112,0.9857762668813977
72,11,0.9512587296111243
158,116,0.9520900111113276
162,21,1.0155371225305967
45,51,0.9740173635738236
138,115,0.9815123260486871
202,41,0.9475120593394551
126,50,0.9519004853708404
61,50,1.0075655660725065
246,10,1.030133065368448
236,24,1.0238524537001337
179,36,1.030792764787163
20,32,0.9858498977763313
148,100,0.9327129567308086
220,89,0.9605899591531072
78,81,1.0005168308104788
221,71,1.0346370562911034
91,44,0.9564076140522957
234,85,0.9707602517945426
36,21,1.0036382403756892
216,10,1.0178500131836958
230,58,0.9884806424379349
129,51,0.9875457638076374
164,54,0.9915840200015477
90,36,0.9771851923433132
246,63,0.9465622492134571
90,54,0.9885625373572111
157,9,0.9389398598245212
174,100,0.9722591505518982
230,116,0.9501865788229874
230,36,0.9549224296850818
109,89,0.9242582603224686
138,14,1.0285213076110398
230,78,0.9481442304594176
248,17,1.0237033883708395
124,9,0.9470698415700879
127,62,1.049620381157313
76,11,0.9591319763234684
27,78,0.9317485115357808
27,35,0.9308255878942353
90,39,0.9826000778536711
69,82,1.002200421478067
122,21,0.9549841734447649
112,34,0.9935648269020021
123,92,1.0061644507305962
99,63,1.0247862775410925
169,52,1.017270335129329
48,19,1.0188952428953988
87,59,1.0008514603333813
126,83,0.9271965967491269
125,100,0.9692625696105617
113,65,0.9789156509297234
162,116,1.0102952899677413
244,82,0.9913612018738475
35,92,0.9792445621320179
87,83,0.9781913991485324
169,19,1.0084170518176896
118,36,1.035111784190771
148,9,0.9335807976978165
114,117,1.0086070224642754
113,97,0.9572537261992693
202,97,0.9531403387497578
233,59,1.0048350740357168
238,0,0.9516295396855899
230,92,0.9577796448554311
244,51,0.9811555413263184
74,17,0.9690702823655946
202,105,0.9792148137598166
94,97,0.9396028795412609
94,54,0.9599076892648425
202,45,0.9465707045580659
159,4,0.9869357666799
45,25,0.9990265082035746
189,23,0.9927166210753577
244,25,0.9680843033960888
49,23,0.9655898468835014
155,6,0.9496585843818528
30,41,0.956082535641534
31,41,1.001483970454761
132,39,0.980892915012581
45,36,1.0051356979778834
113,21,0.9629462888198239
169,39,0.9856519773602486
53,14,1.007934691650527
71,36,1.0259681224290813
90,115,0.9735581715192113
246,30,1.0361255737287658
132,59,1.015304681445871
233,113,0.9811562336981297
158,70,0.9892555384763649
114,24,1.0371967229459966
223,113,0.9697033592632839
88,35,0.9625942504831723
76,71,0.9539520453129496
244,115,0.9494768024555275
169,82,0.9914920926094055
218,7,1.040549028132643
218,14,1.0252417182283742
13,0,0.9909049559916768
90,100,0.9737281011683601
121,35,1.031787277332374
247,45,0.955502742103168
202,113,0.9457613080739975
157,21,0.9528656420963151
129,66,1.0357729153973716
127,108,1.0233155936002731
188,21,0.9422883684081691
27,104,0.9158608865525041
113,100,0.9617743343114853
149,4,1.0151238763438803
216,102,1.0037552426968301
247,51,0.9846514082912888
166,99,0.9670479521155357
64,100,0.9611280305044991
236,103,0.9489695051951068
164,81,0.9817326994878905
157,92,0.957423899189702
49,89,0.9617411531507969
202,100,0.9454903442944799
223,54,0.9853816490088191
221,106,1.033843096345663
20,117,1.0048596720610345
28,36,1.0180664876742023
65,99,0.9997374372822898
156,21,1.0087127265121256
121,36,1.0312371226027608
90,50,0.9828314690717629
221,32,0.968133705002921
222,83,0.9761562464492661
20,60,0.9932661961231913
122,0,0.9939639823777335
64,109,0.9747240969112941
8,35,0.96283412804561
223,63,0.973167992063931
114,60,0.988167794155223
127,10,1.0537627993949823
120,98,0.9279920219310692
23,17,0.9646428893985493
9,11,0.9619681132691247
53,78,0.9447725574885096
202,51,0.9663294681480953
61,81,0.9980197618050235
188,1,1.0014297781246049
53,115,0.9346879071422985
75,9,1.0056413114070892
192,21,0.9590096957981586
20,35,0.9728109613060951
109,116,0.9242237646664891
218,15,1.0594789401761122
223,81,0.9633419183748109
148,51,0.949408084154129
90,88,0.9688493542905364
235,117,1.0142242216638155
234,101,1.0124557742050715
9,54,0.9739873664719718
127,39,0.990897319146565
223,50,0.9819360343473298
165,59,1.0235930139731084
119,63,0.9445046197090831
9,88,0.9593103719609124
114,54,0.969580488545554
136,116,0.9274344731654439
152,59,0.9356605889541763
185,100,0.9714259127421039
48,78,0.9631053911788123
69,60,0.9784956079508577
218,95,1.0647660214453936
74,92,0.9828517820153918
20,59,0.977180718843426
96,17,0.9568837785295078
29,36,1.0410045364073344
94,4,0.9220811953502042
34,17,0.9684735903782504
244,78,0.9565836723361697
216,51,1.0103013145604305
64,65,0.9863232352903911
138,100,0.9806546930755887
141,23,0.9564991291346294
96,92,0.9700362033077649
132,17,0.999114881668772
136,82,0.9675931494150843
165,77,0.9255406782031059
55,18,0.9498042251382556
16,77,0.9373187465327126
48,97,0.9653687636767115
74,121,0.981389901467732
69,35,0.9894221292010376
15,11,0.9727491214871407
174,36,0.9701357228415353
164,21,0.9898975512811116
138,109,0.9966194246496473
129,28,1.0047803686133452
88,99,0.9630617094891412
20,54,0.9809595548680851
96,88,0.9569480983274323
75,92,1.0125693049547928
64,19,1.0001389629074506
113,12,0.9597637057304382
246,110,1.0297789903623717
59,83,0.9891017861664295
169,117,1.0142611839941569
27,70,0.9792525363819939
202,54,0.9660812446049282
94,51,0.9629294191087995
129,21,0.9868761343615395
15,111,0.9452364859836442
188,59,0.9482453875243664
27,97,0.9378007772777762
8,81,0.947793501828398
119,82,0.9551240737949099
221,60,0.9833877959421703
69,11,0.9649623504706791
11,83,0.9755501108510154
113,54,0.9755522502320153
141,92,0.9564300642481872
218,41,0.9669090897909233
169,78,0.9560550877026149
228,21,0.973992188660694
202,58,0.9687403791717121
98,100,0.9771949409374169
154,23,0.986961381243808
146,99,1.0070746232356345
233,88,0.9891253848161016
20,85,0.9569089614919254
127,25,0.9676884290363107
141,58,0.9836105906537601
174,17,0.9615920574537345
51,4,0.9952439059104238
94,58,0.9723783476012093
109,50,0.9469487901244845
126,90,0.996206841298512
236,78,0.947878072304385
15,113,0.9795042646250555
1,35,1.0083602736038821
230,115,0.9463044181466103
165,112,0.9877409104790006
246,0,0.9944540687969753
156,35,1.0204521816756045
132,23,1.004374474287033
70,35,1.0450590252876282
48,114,1.0468437962367065
235,112,1.001103289425373
122,116,0.9512201387967382
8,36,0.9638159461319447
98,35,0.9906954211848122
27,90,1.012058368750981
188,83,0.9260968075000814
53,105,0.9758926427790097
91,36,1.0292799440877778
103,35,1.025211038200983
127,50,0.968755549618176
249,103,0.9452208706310817
177,23,1.0306133424829957
49,116,0.9642433784902096
127,7,1.0452574118971825
15,17,0.9963016738849026
122,45,0.9261221068778208
102,81,1.020052528541003
221,39,0.9776343352028302
144,97,0.9511226341128349
104,83,1.006580752719726
136,109,0.9607286708695548
112,87,0.9870767894067934
104,116,1.0089918917843275
163,41,0.9749594735247749
90,11,0.9806400098438773
122,78,0.9445828273892403
217,23,0.9605327986979059
57,92,1.014271498790809
247,23,0.9945404922057476
221,50,0.9563387685588428
91,4,1.017329276140247
64,53,1.0271181464195251
36,35,1.0127090109246117
243,4,0.9409157511379037
217,4,0.9554452470370701
137,59,1.0282252202076572
80,17,1.0262489326165192
59,113,0.9744489661284855
246,120,1.0380039087363653
218,2,1.0499519077794892
233,92,1.0039133030389036
159,18,0.97656381928495
188,35,0.9451903498598507
221,41,0.9566959536501339
234,104,0.9525656944939068
71,112,0.9950358250311443
47,35,1.0321990153087037
247,82,1.017832261111055
114,48,1.0384213128792388
160,89,0.9841458850673267
189,54,1.0097841854606355
163,35,1.0050187818040806
0,100,0.9616306497316275
109,58,0.9540491146700723
63,92,1.0150010766727584
246,14,1.0069572159222193
43,99,0.9972334940518651
222,17,0.9764713437429496
249,25,1.0183952623712165
138,81,0.9740988878267152
63,36,1.0193636209837027
118,115,1.0244270414113998
59,116,0.9897031065608773
114,7,1.0307243232216154
42,25,0.9323171174951962
27,45,0.9301234345350947
78,83,1.003632791340351
169,10,1.04724971683962
144,78,0.9485205156462533
45,63,0.9878318160772324
169,98,0.9980018394333976
132,53,0.9728323859827859
13,99,0.9878277129360608
64,9,0.9548965455698115
230,45,0.9454795950358468
155,92,0.9392658360302448
217,92,0.9673289874834674
114,78,0.9501036767448697
9,82,0.973889237003667
214,99,0.973867437669209
218,10,1.0494817442127637
189,32,1.0062284427029746
109,86,1.0185137023883206
236,116,0.9403299070628626
36,63,0.9973181028451238
188,58,0.9641661622694561
73,113,0.9812337734869548
171,59,1.033279589776482
236,71,1.0173609065158027
195,83,1.0141930341986674
247,9,0.9828943671392543
32,23,0.950224254812513
92,92,0.9973764291831425
125,89,0.961310751470072
234,21,0.9874039281691823
45,92,1.0027862563729286
27,61,1.016549994370767
47,115,1.02036907098123
138,59,0.9987107812027846
217,59,0.9716248927371842
169,13,1.0329624052558626
32,58,0.9767760762146541
141,78,0.9499774958406176
187,103,0.9314158683908837
150,17,1.0072210053248065
0,17,0.9586435058819396
47,17,1.0183832622133195
102,113,1.0079769917896815
152,89,0.9238684108214719
138,39,0.9927858603852135
96,97,0.9592121735747371
48,41,0.9734960496425629
244,28,1.0225216043846947
127,69,1.0557728808905398
2,7,0.9174491475735392
217,83,0.9551517085305282
188,97,0.9514419489673206
78,116,1.0048809120697635
204,36,1.0295137951948814
236,104,0.930523335401501
48,10,1.0567211830722434
116,36,1.017753396981529
109,11,0.9384995188031878
247,104,0.9575814697891474
169,114,1.0363121942750044
159,114,0.9700264462402889
158,32,0.9760240124804633
23,109,0.9750011701669011
159,50,1.001646219619683
136,114,1.021970504096576
154,59,0.9999605733901262
170,21,1.0176146573669809
152,100,0.9371667174356324
59,92,1.0018338039517403
164,24,0.9925612897745201
160,43,0.9521574653419
85,83,0.9831086748412677
113,58,0.9961858455623899
87,89,0.9818078939403806
219,9,0.954823342351509
152,25,0.9429284264998776
166,54,0.9790991970470974
125,58,0.9812709002622536
109,6,1.0055407658219337
149,23,1.0158632421599967
126,100,0.9404550402292183
23,25,0.9775911065350685
48,50,0.9771635340792793
51,23,1.002717756799289
62,23,1.0052486368055855
141,109,0.9745957063777106
73,81,0.9923026189208031
109,57,1.000347865479333
222,21,0.9891210074669549
11,35,0.9948029087058136
186,100,1.0084235503205232
169,6,1.0494834945670195
96,82,0.9796366159405027
177,9,1.016501312809331
129,103,0.97316182830504
221,28,1.0126343997461456
127,11,0.9720413024936404
178,83,0.9451270837868962
88,17,0.9482287360089166
83,36,1.0330869140369552
85,0,0.990118852683476
5,85,0.9152879635138171
