Carrier,ShipmentOrigin,dist
112,18,1.0352455856544631
472,18,1.004090089883123
133,18,1.0497036432581288
109,18,1.1180850118398666
106,18,1.0091800120260035
184,18,1.0163003131747246
164,18,1.0182527021637984
385,18,1.009931594133377
96,18,1.014697901904583
523,18,0.9994988273829222
608,18,1.0218638977301973
41,18,1.0941460318863392
340,18,1.0165161511727743
459,18,0.9963934747502208
95,18,0.9871032019811017
369,18,1.017507451054241
92,18,0.9902585084949221
250,18,1.0064962400522615
333,18,1.060040071739682
551,18,1.1491057755691665
382,18,1.022243696664061
238,18,1.0016008280217648
21,18,0.9829638781292098
248,18,1.0140561126172543
377,18,1.035161901731044
346,18,1.0118397000644888
273,18,1.0998034971666388
556,18,1.0216619452195508
327,18,1.0647238176316023
580,18,1.054997326007911
254,18,1.016844894204821
318,18,0.9774891255157334
321,18,1.1115929947367735
152,18,0.9890184764351163
57,18,0.9878790532904012
221,18,1.091379939827935
465,18,1.0482226615328858
32,110,1.0376938741121973
36,18,1.0445140552307879
32,18,1.0082116307956832
101,14,1.1261502376624517
136,18,1.162033566406795
546,18,1.021363879953112
502,18,1.0076933206458176
291,18,1.0192559276308333
56,18,0.9791057236226541
141,18,0.9843564179858991
46,18,1.061551165633968
14,18,1.238819399582488
248,12,0.9951257072389126
579,18,1.1084483055580807
319,107,1.046000870210784
175,18,1.1091113077210528
112,61,1.1423624665476382
184,62,1.0485704796654838
536,50,1.083329304786665
96,50,1.0094253298427378
142,99,1.0761308643434728
53,18,1.0009189450315066
254,110,1.0448597533894437
318,110,1.0021494343610746
319,18,1.0075934827327728
371,110,1.1192540941493851
69,43,1.052375519382102
490,18,1.0431261051978384
418,12,0.9879911270524774
93,18,1.1212539986840315
391,65,1.1931952075766665
486,59,1.1054613241659743
106,4,1.105088634349938
412,18,1.0200439348617303
459,110,1.0222785265317984
496,18,1.061062827706337
422,18,1.104023496487311
604,12,0.9831779854638236
364,18,1.095600729542119
518,18,1.014950961672834
250,62,1.033941259873765
172,18,1.0023984802620751
414,18,1.1237081129636084
248,17,1.0454720757968192
32,43,1.0171038952789135
319,110,1.0393177302820342
586,18,1.1274568026087113
205,18,0.9757672218339783
291,62,1.0470503345131874
319,60,1.1115605176559515
382,36,1.045960899176342
184,45,1.0351418490920747
3,50,1.0003456962960107
346,79,1.0832543852073806
459,43,1.004976418800652
377,62,1.0635038316249847
346,80,1.1015232125563281
316,12,1.0188788208179176
369,45,1.0355180395501
334,93,1.0940385277249984
485,50,0.9817052031201976
319,79,1.076625834618296
346,12,0.9980096513671535
95,43,0.9986756475908416
112,107,1.0762530703629767
319,83,1.0784906617232732
346,110,1.0457182366933142
184,43,1.0253927100981985
250,46,1.0108394594863057
254,43,1.0252603071608715
409,99,1.0157296412757464
36,110,1.066408885376794
53,46,1.0070039702446334
346,50,0.9979052527674607
421,107,1.0510353738708156
346,16,1.0481320447953684
164,110,1.0462655041899
608,16,1.0567770612958287
495,12,1.0359311194292136
184,110,1.05206748098135
312,50,1.043480457588365
110,99,1.079838706213715
106,65,1.1417100301810674
346,25,1.121732943292175
250,110,1.038861201277801
106,66,1.0885201431810856
369,46,1.0206976466413056
164,35,1.1494442160640443
490,60,1.1436243908745902
382,56,1.1329073647835426
409,18,0.9889515931052821
184,46,1.0225700469953674
69,99,1.0702843213719981
394,107,1.1693164400224174
341,50,1.102338289043733
164,8,1.1008471623063087
53,110,1.035465176350304
506,43,1.0913654640316963
346,1,1.0976160397487027
490,107,1.0791323015998517
597,62,1.068572009248393
346,58,1.123138900846243
21,110,1.0134787373244762
346,90,1.1511083583214454
369,52,1.1048819491905826
106,43,1.0178622804981257
238,110,1.0319087590490068
303,45,1.0661020787831927
346,107,1.0549487192183733
187,93,1.1183302934680666
346,83,1.086054038788591
604,18,0.9964475245880229
382,26,1.0919118522932487
358,18,1.1793095714279584
205,43,0.9854855558701924
96,36,1.0482867522431272
382,46,1.0252778274672372
447,18,1.0618593714732145
148,1,1.1425753807915109
112,110,1.0634503715804644
377,99,1.0647673653438687
575,66,1.1765707113913126
184,78,1.1198117565363646
291,46,1.0180620515852101
6,26,1.0975334215909243
418,18,1.0040450101452214
112,43,1.0422606611890453
319,43,1.0163625843290771
79,17,1.0273576752681817
301,18,1.0723215889717852
32,62,1.0336115104811532
382,110,1.0516745352319308
346,94,1.0518835091165133
106,36,1.032117294812841
346,40,1.0865956214921815
248,110,1.0438932212335723
382,16,1.0587268200303828
164,62,1.0436002984642982
346,17,1.0531183106026478
547,18,1.0663323357169117
600,18,1.0341284929641656
106,50,0.9984722478714373
248,71,1.110900805996997
346,98,1.1136744458760535
248,43,1.0219890408750092
459,101,1.042410361979689
32,99,1.0380395155932223
472,43,1.0140515674969979
248,82,1.1090178878179617
21,99,1.0129021826599325
42,50,1.0509770222540413
248,16,1.0447962539536613
340,101,1.0608486416084426
319,16,1.0398894255714757
29,1,1.1222353942825325
385,62,1.0346957200339861
346,7,1.1709798283076711
238,43,1.0097729893667358
334,110,1.0535523741106902
382,62,1.0478758269122668
471,66,1.1132783506597792
452,79,1.170309488262449
77,18,1.0395059143858296
346,99,1.0426295415631361
29,12,1.0511601917179567
382,43,1.0321816956358296
56,45,0.9986432758825166
471,30,1.1645651290725385
365,52,1.1419142301061325
369,43,1.0260513234617454
133,26,1.1065272968262434
106,79,1.0741124115884304
199,36,1.045144114111151
164,46,1.0200566819735937
346,49,1.1834793525881
96,46,1.025604393865381
494,50,0.986508922385318
472,110,1.0331397567476546
291,110,1.0477062852254935
141,97,1.0611196841512407
422,110,1.1154251316828387
346,70,1.0795869284442492
21,43,0.9927671753934452
229,70,1.1152640687567847
511,110,1.0056084878742695
511,18,0.9816592104200806
340,62,1.043532327881881
32,46,1.0123593764645713
369,101,1.0599420400602477
377,110,1.0662826618977956
121,62,1.046482035091945
96,110,1.0506058250154768
164,16,1.0552458145788737
26,46,1.0304414999804326
319,46,1.010940641696964
567,110,1.030312028314386
53,17,1.0477592881236757
248,50,0.9978638200887612
64,62,1.1535935708587723
238,16,1.0356412796037537
530,18,1.1028939198170389
106,110,1.0364355769540583
445,43,1.0677124682281698
261,12,1.0195802016449826
410,107,1.0888663418591022
53,36,1.0220766124714697
21,46,0.9874311368912458
248,99,1.0436156056821346
248,60,1.1151419936546259
272,110,1.1105800505195345
490,12,1.0227374668632234
598,35,1.1155428939632006
490,50,1.026669951421874
184,27,1.1521666135106767
319,58,1.1178193422300475
496,43,1.0666954240628652
557,110,1.110113563016057
377,88,1.135589596416269
61,43,1.1425108590296336
598,52,1.101207245673452
164,43,1.0266293734312057
291,43,1.0275756692114686
327,43,1.0658453674986959
261,110,1.0614485836454801
559,18,1.0488574015242713
21,62,1.0075825048344476
591,26,1.0966250920402152
266,50,0.9870905450412205
35,83,1.0926098222179073
323,43,1.0549793099718434
184,34,1.0666253175586462
346,76,1.1669554045157773
346,82,1.1173070248748576
227,12,1.2003175424677985
106,45,1.0276973029332501
246,45,1.1238059146063668
238,62,1.0275583192706108
598,16,1.0462390216333526
340,110,1.0494533904961176
533,43,1.030052277658667
377,93,1.103431380919314
323,107,1.0943279516484057
266,110,1.0260129448558604
402,18,1.076442917542798
595,18,1.0262605191341467
407,18,1.1109680554696493
110,18,1.0575925569449152
261,18,1.0350171061498779
480,18,1.0489371323159762
356,18,1.0840167690600668
121,18,1.0195420214108057
597,18,1.0463484738554274
537,18,1.0673913660326175
142,18,1.0602935053009008
104,18,1.2404845144067491
515,18,1.2180581534547466
66,18,1.2419607851521246
604,43,1.0075562577694654
561,18,1.1775841465485948
335,18,1.1765160893223114
396,18,1.119007087844823
581,18,1.1650581343897752
334,99,1.0599971996354205
242,18,1.1147597645010268
604,107,1.0372853851211923
334,18,1.0341451662991727
411,18,1.0339864865278028
601,18,1.157686752400228
608,82,1.1217127498904509
291,93,1.0801968800702266
409,110,1.0190645615969385
428,18,1.0852578665528978
169,18,1.1288962813892536
513,18,1.0624574151422297
27,16,1.0202584706878821
319,70,1.0759680143424444
143,18,1.0876342953581895
50,12,1.09048065330301
459,62,1.0167592245021038
26,110,1.049798309803009
422,43,1.1065275317856245
340,99,1.0439636978719915
32,4,1.1071976354079587
472,62,1.028346176658358
248,62,1.0395434360419
377,46,1.0414740554988384
604,99,1.0259993963409215
317,103,1.1436150433229548
604,62,1.0199050647871835
184,99,1.0402235580342156
346,36,1.0361986732376474
319,12,0.9938825528536525
141,50,0.9688323651041303
346,62,1.0405258642775672
62,93,1.1055273991078138
346,31,1.130138084824596
319,82,1.1089298746415548
152,43,0.9981560595333576
523,110,1.0273720329361302
604,50,0.9867202919641775
490,16,1.072893304484231
382,83,1.0943164341151714
60,45,1.114654643195016
369,12,1.009508636513991
271,62,1.0956107918173075
481,45,1.1445826173294336
250,43,1.0161979604745284
219,99,1.184496983885765
411,110,1.0575318160865987
255,43,1.1135575430733817
106,61,1.1174053688134467
238,99,1.0291449895926885
318,43,0.9865636362561158
254,46,1.02302961640193
56,43,0.9905090180358717
321,43,1.1094575274203504
112,62,1.0627676056964057
537,34,1.0976215183202709
411,101,1.0690243262797594
106,82,1.105648994977985
224,18,1.0280576827270644
164,88,1.1174756373677934
207,50,1.0449759305587836
310,73,1.1921247424823898
164,60,1.1175916173628397
346,22,1.1629021005438906
248,107,1.0527551567980222
412,43,1.0278140708271946
590,74,1.132634217717818
261,43,1.0414466583835227
53,106,1.0594787673492516
319,62,1.0350487221564566
55,18,1.2148312223809106
323,110,1.073806261835021
600,28,1.1024197680609567
502,110,1.0256101781768459
248,79,1.0807502227170127
69,50,1.0326066260625208
553,46,1.0472204512251275
266,101,1.0407934289957796
382,60,1.1219959141952651
378,12,1.0336383803348457
251,98,1.1512137583257365
229,36,1.0979273522638582
77,50,1.02367017524583
327,36,1.0677002620484148
106,99,1.0401623684114643
334,62,1.049099384274866
369,36,1.0444501247256994
371,18,1.1071120968886785
101,18,1.0293743951104781
32,27,1.1337058661239487
394,16,1.158824654262779
297,19,1.1811348904988594
172,110,1.032458224732961
320,18,1.1541567742824554
106,62,1.0324064322880335
106,34,1.0516970725730062
80,50,1.0753686781972647
441,18,1.0556601536061083
319,45,1.0215804715241705
32,83,1.0815931397623249
128,50,1.0214660348636764
164,99,1.0455566139093466
604,110,1.0236242418842656
248,4,1.106962027028203
36,43,1.0525514616497926
112,36,1.0674338151501226
57,110,1.0184063368609972
96,101,1.0683208480477333
152,46,0.9926956264036042
340,60,1.119679257273674
141,4,1.0624043600899833
6,70,1.0851776810096843
79,30,1.1297643328351634
342,18,1.135415370975222
16,18,1.1757554741842406
137,18,1.0473544086728777
62,18,1.1014366038143635
61,18,1.1447281848107065
380,18,1.0566765854933433
509,18,1.1581856342298644
323,18,1.0486321723354715
608,62,1.0456308864855342
506,18,1.0963504781414355
369,62,1.0436699818819761
409,62,1.0149340948888235
39,18,1.0703174121943968
480,12,1.0332791720117842
96,62,1.0468186470014709
45,12,1.0021027934604458
411,62,1.0535322740407926
132,18,1.0345398608062948
385,46,1.0141625521438462
459,73,1.1092855132051878
106,60,1.1055189296603203
53,98,1.1020108860518252
319,78,1.110894611371415
523,99,1.0273071833487069
32,60,1.1063350588083267
492,110,1.1285090616771154
248,25,1.117341366463474
305,43,1.0787878398384367
32,106,1.0690573533730847
112,16,1.0670993774464088
27,71,1.0751963007662977
346,8,1.0904715002647467
112,99,1.0634540681328093
133,43,1.0589329211839609
608,13,1.1670908566032137
133,36,1.0695432206349713
448,17,1.0207891059773309
291,35,1.144539016698088
250,26,1.0795515421777964
16,99,1.182081383652985
224,99,1.0529531260420169
544,36,1.1214115768671036
205,12,0.9678959255771977
600,99,1.0642434651298183
141,79,1.0523459033242293
340,16,1.0521918742784433
480,97,1.1320477569741862
382,109,1.1657797993559922
26,18,1.0251030060462654
250,61,1.1263385103749377
36,60,1.1258543695190124
152,110,1.016537891966956
96,94,1.0675551476223128
53,99,1.0271786893052715
199,8,1.0850621778517962
69,17,1.091498841797667
346,56,1.1264389756002597
382,45,1.0426304201994623
346,45,1.0303269103169441
346,46,1.0181627571582794
505,46,1.163572529596942
164,78,1.1192947583539146
141,106,1.0273984202316828
318,62,0.997717100594725
121,99,1.0460589293922697
604,46,0.9986867148961339
580,110,1.0752876161464624
224,62,1.0451157167553902
155,43,1.080228787447725
445,110,1.0818375025742821
459,50,0.9836529527923891
413,99,1.1919417743171965
526,104,1.1317318087094463
567,43,1.005870239010879
409,43,0.9960537323994296
53,101,1.0525628764714514
208,18,1.16317475267819
490,71,1.135781995419945
485,36,1.0166593688939298
580,43,1.063972138666681
87,110,1.1884002419454711
436,43,1.180428113256182
184,94,1.0654899930315358
507,43,1.1704585089215211
133,46,1.0543387202279908
298,40,1.140379596767681
254,62,1.042335647557463
248,1,1.0897350002612387
386,18,1.0781995105956281
591,34,1.0623169232692038
266,46,1.004951881510871
47,50,1.1175578507993902
133,99,1.0810671214546477
53,50,0.9868990725704602
591,70,1.0973056948610715
270,52,1.1584102612520968
353,94,1.0431232564151287
340,52,1.1046350640910012
490,30,1.1734596154918628
96,60,1.122083889852677
365,99,1.1385958918503352
141,93,1.0394714708839143
520,45,1.1351501989577497
490,40,1.1023881871785437
514,18,1.0416584233088153
336,18,1.1679999631430422
295,18,1.1249906883708067
240,18,1.0548503837947334
253,18,1.0800370840089661
591,18,1.0342336929004108
286,52,1.2048842183181219
88,18,1.0515757334817732
290,93,1.1886713736291443
128,18,1.0419539383479528
594,18,1.212389598068382
523,62,1.0224645704563176
353,18,1.027127779887191
85,26,1.067811833428485
604,101,1.042918392590114
71,99,1.1549303318772997
36,46,1.0461934972554445
152,99,1.0212946278708321
264,50,1.0838829398687397
297,102,1.2265375096883093
319,92,1.161272400191852
248,78,1.115035441038864
459,107,1.0388709280107702
423,18,1.2220360008733613
96,43,1.023016067487853
270,107,1.1697622127830982
595,43,1.0353382932288306
116,107,1.0742623273815428
590,107,1.13811678226505
32,36,1.0323653162590094
19,45,1.1012259673859393
133,17,1.088745875550168
377,45,1.057194847613573
141,99,1.0100004571889127
238,93,1.0690217603530203
319,61,1.1222256560410773
36,62,1.0640427213428276
53,79,1.0735867898911238
164,93,1.0875257973426156
53,52,1.0891629573223847
53,73,1.1325100575174605
53,12,0.9932191037306828
70,18,1.1267091546739851
323,99,1.0691087408257383
301,36,1.0854780772434813
382,107,1.068891055881977
557,46,1.0807026411805833
566,12,1.12140493573887
56,46,0.9810033355440412
381,99,1.17454118175166
301,46,1.0732030038322722
164,45,1.039160665656839
114,12,1.1167221774480172
131,107,1.0981606711700027
134,62,1.0555784734232085
229,50,1.076364491068359
260,106,1.1063877769878931
315,66,1.183074533141085
164,85,1.1724949755838938
164,50,1.0103126088423389
101,106,1.0810195349955134
319,50,0.994262943310397
184,107,1.0689545651631696
291,99,1.0435719714566534
106,94,1.0514684372714587
388,50,1.1545701289017285
319,27,1.135527715086937
300,52,1.19025986588427
346,97,1.105848207803709
608,94,1.0594175613618322
485,70,1.0520698141439684
6,106,1.0876230776443012
459,99,1.0249478553222227
601,99,1.159854310963835
69,36,1.0662082432370101
238,35,1.1284444411950452
608,110,1.049176603588941
490,43,1.0516110467059272
53,4,1.1033954290407044
608,50,1.0070609113733684
328,18,1.0810883003952247
171,18,1.1328451806413276
2,18,1.0953900953089553
567,18,0.9999463462403843
27,3,1.1152877365904195
84,18,1.2289287591619151
239,18,1.1147048553185803
444,18,1.0950979300375496
226,18,1.0899871039603437
319,101,1.0547445118427277
340,88,1.1168450904744012
145,18,1.1073126589679825
568,18,1.1306205806987626
233,46,1.010143490774291
369,107,1.0562073716095515
600,43,1.0416597529713596
225,93,1.1439304032496043
565,18,1.0558601492749793
305,18,1.0705734949026788
340,19,1.129838957318238
471,42,1.1488912430192744
184,50,1.0085009751575333
459,12,0.9871495467211518
608,60,1.1194835230708122
574,110,1.2003299846713031
427,12,1.150538055492299
379,18,1.1736482956579752
32,88,1.1096097262842315
68,43,1.1523418139134134
382,52,1.1152722968586855
404,45,1.1135180475456374
106,3,1.1409905228231634
608,106,1.0793315869356905
233,110,1.0339220182171889
238,65,1.1352937849504607
422,99,1.1186509458348155
393,18,1.1393625076328004
523,43,1.0089578601930822
98,107,1.2288282034652573
490,19,1.1487968329872404
56,12,0.9693936829363727
415,99,1.0736949752816665
531,73,1.1346380513028376
206,18,1.0632642663882248
79,1,1.0775804562228066
597,99,1.0698687487414904
556,110,1.0545486328857285
608,12,1.007834106683731
305,62,1.0961447288947446
199,107,1.0874060794178928
391,110,1.128544615847724
97,107,1.1859252101608686
327,62,1.081929985367294
32,56,1.1203059085777827
274,18,1.107311678784234
248,66,1.0901438710944993
112,94,1.08342737278768
224,110,1.0492010084646088
169,99,1.1432686798008425
319,48,1.1579565123787947
269,46,1.1417033949068613
319,94,1.0496435388922691
164,101,1.0648930397416865
294,62,1.0546498335897923
17,45,1.1319375825779778
138,106,1.1453453313027109
36,99,1.0738168699400765
53,45,1.0146997581635202
222,50,1.0799038849238838
304,50,1.1906244994274207
382,8,1.1003927231899329
508,19,1.1793500557541847
608,107,1.0669581517577171
96,66,1.109492626041174
445,18,1.0612270251980849
322,18,1.1199730613401957
299,18,1.078325813902276
346,96,1.1687749157925802
430,18,1.0810548826120794
576,18,1.135278091366802
601,43,1.148903523172651
97,16,1.1519031817359584
557,18,1.089901211272393
346,30,1.1601243604506766
297,42,1.2018290194017547
292,18,1.2265483006568891
124,62,1.1650845887405532
490,1,1.1137425037367004
106,46,1.0130462705024652
382,106,1.079978578857013
184,52,1.1084605641663074
112,35,1.161425462923944
164,27,1.1457205595714706
432,110,1.0841840388519424
53,62,1.0320926212838717
369,78,1.1149751235331808
459,66,1.0712165176602346
559,43,1.0565768480300903
96,93,1.0861126340127416
418,50,0.9928982566509928
523,46,0.9962166574384484
531,16,1.0892008773184247
369,1,1.1052969619631767
569,50,1.1178021771567208
89,90,1.204519370836871
340,12,1.0022214448877744
319,93,1.0806929812367474
604,0,1.160855990435396
243,12,1.0349547671420234
597,110,1.0692233304892267
122,94,1.1013198242123639
224,43,1.0349134025829179
546,43,1.0288812933223588
238,36,1.0263635713074888
142,110,1.0863123131649834
385,43,1.020558061344283
250,99,1.0336404258518346
161,45,1.0780081461582864
287,18,1.0130166817190391
471,40,1.1224516586932753
413,46,1.179368542773383
162,70,1.116710079567773
346,88,1.1212840463433946
346,44,1.1560391397880656
346,108,1.1318973936140537
319,99,1.0384837075003557
199,101,1.0747877499088645
384,18,1.1410529065345014
369,110,1.0486092950616563
159,52,1.1709720114512103
106,88,1.1075128114649229
409,17,1.0279117825308017
385,110,1.042987662766661
36,78,1.1326692971800054
248,36,1.0315851696899958
260,36,1.1113377391759838
319,95,1.1506282868129867
409,36,1.0052513798166598
2,99,1.1105563531496696
385,78,1.1161574774554797
422,45,1.102511574115072
323,101,1.0907985216804914
164,17,1.0604756479816777
224,93,1.0786683530147587
600,27,1.1430792095405715
430,46,1.0811276829668455
580,46,1.0524907335639
523,60,1.0987989637734634
159,50,1.1263969913125038
485,34,1.0370095884427428
32,45,1.0293360607964652
132,50,1.0128874454115118
549,12,1.0573444959840603
490,17,1.0708378446953637
480,43,1.0598567891865969
250,14,1.1490493901073933
418,106,1.0617071250453591
340,77,1.1324092293424266
21,90,1.1224746288997787
474,12,1.2059436993939536
370,70,1.1067834976794464
248,98,1.1089335714599915
26,43,1.0308612632964338
382,79,1.0953442150993007
382,99,1.053066640776316
318,99,1.0069525811289037
248,77,1.1265486146190338
238,46,1.0060207971504755
110,43,1.0620646169409156
580,93,1.1195013719344777
3,26,1.0730235946497746
261,52,1.112392810838563
340,107,1.0557187689202172
121,110,1.049996959843806
1,26,1.1075525470077991
352,99,1.1637476927467756
248,34,1.0528635531663895
79,40,1.05742338140096
490,28,1.1269001625478268
261,45,1.0449868350156717
96,99,1.0413785406521388
266,18,1.0016775195087706
234,107,1.1231034201170718
228,50,1.058492814855916
96,70,1.090422201635582
164,109,1.1642267368733883
325,18,1.146041295358113
258,94,1.1089824698865414
604,52,1.0872457862964697
261,99,1.0591605698157633
133,110,1.0813896199688315
283,110,1.1552476501092315
106,12,0.9954360196632999
556,45,1.039731476655496
369,26,1.0842340369043606
516,18,1.0596042850187846
518,99,1.046131159445005
203,16,1.1648172588154142
238,97,1.0937354428959745
433,78,1.2460661040885108
459,46,0.9968778822304947
319,106,1.0683123730123043
56,110,1.0052989069372416
346,101,1.063022218644619
106,71,1.1136442422866821
256,18,1.1328989586659841
319,91,1.145591836954866
382,14,1.1572608942432063
353,43,1.0344322523368257
539,18,1.1683610400983266
272,62,1.1046429248526692
327,99,1.0836052266614777
36,65,1.1568877782140459
547,16,1.0846834182739258
32,107,1.0521593210952622
466,99,1.1915817431041174
382,78,1.1236692810697215
319,55,1.1820165014692716
346,77,1.1349642212901796
93,99,1.1270106269844942
21,45,1.003849062536444
608,35,1.152843814210168
377,36,1.0652043945821268
260,16,1.125097916062389
403,18,1.1564661519868034
53,34,1.0435290388496858
448,10,1.1168516895600729
269,62,1.1497151404619217
542,110,1.1409801446965762
96,1,1.117506468535534
143,43,1.0847169823412384
112,60,1.1326475295105152
294,18,1.0461248643696308
490,106,1.0968417913786002
164,52,1.1118704985295023
301,66,1.123567989894322
346,103,1.1419463716447353
248,70,1.0718815363943577
346,27,1.1472125660095895
78,18,1.1180693666849817
23,18,1.1633820980787277
604,34,1.044981530734471
432,18,1.055195915911879
11,18,1.1784447165472167
521,18,1.1799504575984818
513,110,1.0884410643151827
369,25,1.1208602163408483
224,46,1.030625092131751
377,43,1.044520769002182
189,18,1.1638635226658411
472,93,1.0758095027080603
472,46,1.0087840908340044
428,106,1.119141673802265
351,27,1.1528348826936312
500,45,1.151766319892236
112,46,1.0376689966235841
340,43,1.0262766033411026
